office_id,member_id,managed_entity_id,water_date,water_usage
OFF001,user078,ME001,2023-06-07,290
OFF001,user079,ME001,2023-06-07,409
OFF001,user080,ME001,2023-06-07,73
OFF001,user081,ME001,2023-06-07,374
OFF001,user082,ME001,2023-06-07,71
OFF001,user083,ME001,2023-06-07,354
OFF001,user084,ME001,2023-06-07,285
OFF001,user085,ME001,2023-06-07,247
OFF001,user086,ME001,2023-06-07,422
OFF001,user087,ME001,2023-06-07,288
OFF001,user088,ME001,2023-06-07,421
OFF001,user089,ME001,2023-06-07,314
OFF001,user090,ME001,2023-06-07,7
OFF001,user091,ME001,2023-06-07,58
OFF001,user092,ME001,2023-06-07,365
OFF001,user093,ME001,2023-06-07,212
OFF001,user094,ME001,2023-06-07,109
OFF001,user095,ME001,2023-06-07,304
OFF001,user096,ME001,2023-06-07,207
OFF001,user097,ME001,2023-06-07,236
OFF001,user098,ME001,2023-06-07,101
OFF001,user099,ME001,2023-06-07,399
OFF001,user100,ME001,2023-06-07,245
OFF001,user001,ME001,2023-06-08,49
OFF001,user002,ME001,2023-06-08,386
OFF001,user003,ME001,2023-06-08,378
OFF001,user004,ME001,2023-06-08,194
OFF001,user005,ME001,2023-06-08,368
OFF001,user006,ME001,2023-06-08,258
OFF001,user007,ME001,2023-06-08,110
OFF001,user008,ME001,2023-06-08,35
OFF001,user009,ME001,2023-06-08,372
OFF001,user010,ME001,2023-06-08,441
OFF001,user011,ME001,2023-06-08,355
OFF001,user012,ME001,2023-06-08,446
OFF001,user013,ME001,2023-06-08,410
OFF001,user014,ME001,2023-06-08,3
OFF001,user015,ME001,2023-06-08,5
OFF001,user016,ME001,2023-06-08,185
OFF001,user017,ME001,2023-06-08,416
OFF001,user018,ME001,2023-06-08,147
OFF001,user019,ME001,2023-06-08,431
OFF001,user020,ME001,2023-06-08,29
OFF001,user021,ME001,2023-06-08,386
OFF001,user022,ME001,2023-06-08,179
OFF001,user023,ME001,2023-06-08,174
OFF001,user024,ME001,2023-06-08,14
OFF001,user025,ME001,2023-06-08,432
OFF001,user026,ME001,2023-06-08,152
OFF001,user027,ME001,2023-06-08,417
OFF001,user028,ME001,2023-06-08,240
OFF001,user029,ME001,2023-06-08,201
OFF001,user030,ME001,2023-06-08,395
OFF001,user031,ME001,2023-06-08,41
OFF001,user032,ME001,2023-06-08,43
OFF001,user033,ME001,2023-06-08,31
OFF001,user034,ME001,2023-06-08,434
OFF001,user035,ME001,2023-06-08,277
OFF001,user036,ME001,2023-06-08,71
OFF001,user037,ME001,2023-06-08,258
OFF001,user038,ME001,2023-06-08,128
OFF001,user039,ME001,2023-06-08,256
OFF001,user040,ME001,2023-06-08,257
OFF001,user041,ME001,2023-06-08,257
OFF001,user042,ME001,2023-06-08,350
OFF001,user043,ME001,2023-06-08,238
OFF001,user044,ME001,2023-06-08,354
OFF001,user045,ME001,2023-06-08,351
OFF001,user046,ME001,2023-06-08,393
OFF001,user047,ME001,2023-06-08,102
OFF001,user048,ME001,2023-06-08,266
OFF001,user049,ME001,2023-06-08,195
OFF001,user050,ME001,2023-06-08,189
OFF001,user051,ME001,2023-06-08,1
OFF001,user052,ME001,2023-06-08,285
OFF001,user053,ME001,2023-06-08,377
OFF001,user054,ME001,2023-06-08,246
OFF001,user055,ME001,2023-06-08,8
OFF001,user056,ME001,2023-06-08,202
OFF001,user057,ME001,2023-06-08,235
OFF001,user058,ME001,2023-06-08,325
OFF001,user059,ME001,2023-06-08,27
OFF001,user060,ME001,2023-06-08,256
OFF001,user061,ME001,2023-06-08,167
OFF001,user062,ME001,2023-06-08,291
OFF001,user063,ME001,2023-06-08,258
OFF001,user064,ME001,2023-06-08,358
OFF001,user065,ME001,2023-06-08,150
OFF001,user066,ME001,2023-06-08,299
OFF001,user067,ME001,2023-06-08,186
OFF001,user068,ME001,2023-06-08,225
OFF001,user069,ME001,2023-06-08,385
OFF001,user070,ME001,2023-06-08,364
OFF001,user071,ME001,2023-06-08,323
OFF001,user072,ME001,2023-06-08,318
OFF001,user073,ME001,2023-06-08,355
OFF001,user074,ME001,2023-06-08,295
OFF001,user075,ME001,2023-06-08,212
OFF001,user076,ME001,2023-06-08,233
OFF001,user077,ME001,2023-06-08,59
OFF001,user078,ME001,2023-06-08,332
OFF001,user079,ME001,2023-06-08,51
OFF001,user080,ME001,2023-06-08,225
OFF001,user081,ME001,2023-06-08,62
OFF001,user082,ME001,2023-06-08,286
OFF001,user083,ME001,2023-06-08,281
OFF001,user084,ME001,2023-06-08,436
OFF001,user085,ME001,2023-06-08,402
OFF001,user086,ME001,2023-06-08,52
OFF001,user087,ME001,2023-06-08,379
OFF001,user088,ME001,2023-06-08,409
OFF001,user089,ME001,2023-06-08,161
OFF001,user090,ME001,2023-06-08,344
OFF001,user091,ME001,2023-06-08,237
OFF001,user092,ME001,2023-06-08,391
OFF001,user093,ME001,2023-06-08,187
OFF001,user094,ME001,2023-06-08,334
OFF001,user095,ME001,2023-06-08,387
OFF001,user096,ME001,2023-06-08,280
OFF001,user097,ME001,2023-06-08,331
OFF001,user098,ME001,2023-06-08,211
OFF001,user099,ME001,2023-06-08,114
OFF001,user100,ME001,2023-06-08,378
OFF001,user001,ME001,2023-06-08,143
OFF001,user002,ME001,2023-06-08,356
OFF001,user003,ME001,2023-06-08,216
OFF001,user004,ME001,2023-06-08,67
OFF001,user005,ME001,2023-06-08,124
OFF001,user006,ME001,2023-06-08,156
OFF001,user007,ME001,2023-06-08,392
OFF001,user008,ME001,2023-06-08,38
OFF001,user009,ME001,2023-06-08,205
OFF001,user010,ME001,2023-06-08,225
OFF001,user011,ME001,2023-06-08,207
OFF001,user012,ME001,2023-06-08,251
OFF001,user013,ME001,2023-06-08,371
OFF001,user014,ME001,2023-06-08,43
OFF001,user015,ME001,2023-06-08,369
OFF001,user016,ME001,2023-06-08,280
OFF001,user017,ME001,2023-06-08,288
OFF001,user018,ME001,2023-06-08,416
OFF001,user019,ME001,2023-06-08,101
OFF001,user020,ME001,2023-06-08,269
OFF001,user021,ME001,2023-06-08,273
OFF001,user022,ME001,2023-06-08,426
OFF001,user023,ME001,2023-06-08,198
OFF001,user024,ME001,2023-06-08,6
OFF001,user025,ME001,2023-06-08,416
OFF001,user026,ME001,2023-06-08,317
OFF001,user027,ME001,2023-06-08,319
OFF001,user028,ME001,2023-06-08,352
OFF001,user029,ME001,2023-06-08,79
OFF001,user030,ME001,2023-06-08,330
OFF001,user031,ME001,2023-06-08,423
OFF001,user032,ME001,2023-06-08,101
OFF001,user033,ME001,2023-06-08,13
OFF001,user034,ME001,2023-06-08,108
OFF001,user035,ME001,2023-06-08,219
OFF001,user036,ME001,2023-06-08,135
OFF001,user037,ME001,2023-06-08,59
OFF001,user038,ME001,2023-06-08,430
OFF001,user039,ME001,2023-06-08,206
OFF001,user040,ME001,2023-06-08,171
OFF001,user041,ME001,2023-06-08,119
OFF001,user042,ME001,2023-06-08,367
OFF001,user043,ME001,2023-06-08,222
OFF001,user044,ME001,2023-06-08,101
OFF001,user045,ME001,2023-06-08,117
OFF001,user046,ME001,2023-06-08,239
OFF001,user047,ME001,2023-06-08,421
OFF001,user048,ME001,2023-06-08,339
OFF001,user049,ME001,2023-06-08,275
OFF001,user050,ME001,2023-06-08,226
OFF001,user051,ME001,2023-06-08,336
OFF001,user052,ME001,2023-06-08,244
OFF001,user053,ME001,2023-06-08,268
OFF001,user054,ME001,2023-06-08,342
OFF001,user055,ME001,2023-06-08,367
OFF001,user056,ME001,2023-06-08,125
OFF001,user057,ME001,2023-06-08,184
OFF001,user058,ME001,2023-06-08,164
OFF001,user059,ME001,2023-06-08,41
OFF001,user060,ME001,2023-06-08,406
OFF001,user061,ME001,2023-06-08,385
OFF001,user062,ME001,2023-06-08,390
OFF001,user063,ME001,2023-06-08,203
OFF001,user064,ME001,2023-06-08,385
OFF001,user065,ME001,2023-06-08,137
OFF001,user066,ME001,2023-06-08,72
OFF001,user067,ME001,2023-06-08,182
OFF001,user068,ME001,2023-06-08,309
OFF001,user069,ME001,2023-06-08,37
OFF001,user070,ME001,2023-06-08,253
OFF001,user071,ME001,2023-06-08,114
OFF001,user072,ME001,2023-06-08,411
OFF001,user073,ME001,2023-06-08,347
OFF001,user074,ME001,2023-06-08,399
OFF001,user075,ME001,2023-06-08,281
OFF001,user076,ME001,2023-06-08,7
OFF001,user077,ME001,2023-06-08,287
OFF001,user078,ME001,2023-06-08,269
OFF001,user079,ME001,2023-06-08,146
OFF001,user080,ME001,2023-06-08,441
OFF001,user081,ME001,2023-06-08,318
OFF001,user082,ME001,2023-06-08,236
OFF001,user083,ME001,2023-06-08,380
OFF001,user084,ME001,2023-06-08,168
OFF001,user085,ME001,2023-06-08,433
OFF001,user086,ME001,2023-06-08,245
OFF001,user087,ME001,2023-06-08,80
OFF001,user088,ME001,2023-06-08,143
OFF001,user089,ME001,2023-06-08,19
OFF001,user090,ME001,2023-06-08,95
OFF001,user091,ME001,2023-06-08,334
OFF001,user092,ME001,2023-06-08,117
OFF001,user093,ME001,2023-06-08,91
OFF001,user094,ME001,2023-06-08,412
OFF001,user095,ME001,2023-06-08,317
OFF001,user096,ME001,2023-06-08,111
OFF001,user097,ME001,2023-06-08,439
OFF001,user098,ME001,2023-06-08,127
OFF001,user099,ME001,2023-06-08,393
OFF001,user100,ME001,2023-06-08,315
OFF001,user001,ME001,2023-06-08,212
OFF001,user002,ME001,2023-06-08,342
OFF001,user003,ME001,2023-06-08,206
OFF001,user004,ME001,2023-06-08,319
OFF001,user005,ME001,2023-06-08,251
OFF001,user006,ME001,2023-06-08,335
OFF001,user007,ME001,2023-06-08,291
OFF001,user008,ME001,2023-06-08,191
OFF001,user009,ME001,2023-06-08,185
OFF001,user010,ME001,2023-06-08,133
OFF001,user011,ME001,2023-06-08,98
OFF001,user012,ME001,2023-06-08,19
OFF001,user013,ME001,2023-06-08,171
OFF001,user014,ME001,2023-06-08,168
OFF001,user015,ME001,2023-06-08,386
OFF001,user016,ME001,2023-06-08,353
OFF001,user017,ME001,2023-06-08,10
OFF001,user018,ME001,2023-06-08,91
OFF001,user019,ME001,2023-06-08,194
OFF001,user020,ME001,2023-06-08,14
OFF001,user021,ME001,2023-06-08,170
OFF001,user022,ME001,2023-06-08,104
OFF001,user023,ME001,2023-06-08,352
OFF001,user024,ME001,2023-06-08,172
OFF001,user025,ME001,2023-06-08,32
OFF001,user026,ME001,2023-06-08,97
OFF001,user027,ME001,2023-06-08,283
OFF001,user028,ME001,2023-06-08,207
OFF001,user029,ME001,2023-06-08,102
OFF001,user030,ME001,2023-06-08,206
OFF001,user031,ME001,2023-06-08,350
OFF001,user032,ME001,2023-06-08,225
OFF001,user033,ME001,2023-06-08,379
OFF001,user034,ME001,2023-06-08,277
OFF001,user035,ME001,2023-06-08,102
OFF001,user036,ME001,2023-06-08,298
OFF001,user037,ME001,2023-06-08,337
OFF001,user038,ME001,2023-06-08,260
OFF001,user039,ME001,2023-06-08,400
OFF001,user040,ME001,2023-06-08,270
OFF001,user041,ME001,2023-06-08,249
OFF001,user042,ME001,2023-06-08,374
OFF001,user043,ME001,2023-06-08,249
OFF001,user044,ME001,2023-06-08,108
OFF001,user045,ME001,2023-06-08,299
OFF001,user046,ME001,2023-06-08,426
OFF001,user047,ME001,2023-06-08,195
OFF001,user048,ME001,2023-06-08,159
OFF001,user049,ME001,2023-06-08,369
OFF001,user050,ME001,2023-06-08,312
OFF001,user051,ME001,2023-06-08,360
OFF001,user052,ME001,2023-06-08,109
OFF001,user053,ME001,2023-06-08,243
OFF001,user054,ME001,2023-06-08,344
OFF001,user055,ME001,2023-06-08,407
OFF001,user056,ME001,2023-06-08,41
OFF001,user057,ME001,2023-06-08,262
OFF001,user058,ME001,2023-06-08,127
OFF001,user059,ME001,2023-06-08,256
OFF001,user060,ME001,2023-06-08,413
OFF001,user061,ME001,2023-06-08,29
OFF001,user062,ME001,2023-06-08,420
OFF001,user063,ME001,2023-06-08,117
OFF001,user064,ME001,2023-06-08,24
OFF001,user065,ME001,2023-06-08,120
OFF001,user066,ME001,2023-06-08,18
OFF001,user067,ME001,2023-06-08,316
OFF001,user068,ME001,2023-06-08,71
OFF001,user069,ME001,2023-06-08,339
OFF001,user070,ME001,2023-06-08,40
OFF001,user071,ME001,2023-06-08,185
OFF001,user072,ME001,2023-06-08,81
OFF001,user073,ME001,2023-06-08,344
OFF001,user074,ME001,2023-06-08,387
OFF001,user075,ME001,2023-06-08,65
OFF001,user076,ME001,2023-06-08,347
OFF001,user077,ME001,2023-06-08,67
OFF001,user078,ME001,2023-06-08,425
OFF001,user079,ME001,2023-06-08,32
OFF001,user080,ME001,2023-06-08,202
OFF001,user081,ME001,2023-06-08,17
OFF001,user082,ME001,2023-06-08,389
OFF001,user083,ME001,2023-06-08,423
OFF001,user084,ME001,2023-06-08,389
OFF001,user085,ME001,2023-06-08,97
OFF001,user086,ME001,2023-06-08,162
OFF001,user087,ME001,2023-06-08,41
OFF001,user088,ME001,2023-06-08,198
OFF001,user089,ME001,2023-06-08,151
OFF001,user090,ME001,2023-06-08,341
OFF001,user091,ME001,2023-06-08,28
OFF001,user092,ME001,2023-06-08,14
OFF001,user093,ME001,2023-06-08,371
OFF001,user094,ME001,2023-06-08,395
OFF001,user095,ME001,2023-06-08,414
OFF001,user096,ME001,2023-06-08,132
OFF001,user097,ME001,2023-06-08,249
OFF001,user098,ME001,2023-06-08,429
OFF001,user099,ME001,2023-06-08,360
OFF001,user100,ME001,2023-06-08,382
OFF001,user001,ME001,2023-06-08,172
OFF001,user002,ME001,2023-06-08,29
OFF001,user003,ME001,2023-06-08,82
OFF001,user004,ME001,2023-06-08,355
OFF001,user005,ME001,2023-06-08,257
OFF001,user006,ME001,2023-06-08,153
OFF001,user007,ME001,2023-06-08,132
OFF001,user008,ME001,2023-06-08,229
OFF001,user009,ME001,2023-06-08,188
OFF001,user010,ME001,2023-06-08,396
OFF001,user011,ME001,2023-06-08,269
OFF001,user012,ME001,2023-06-08,269
OFF001,user013,ME001,2023-06-08,119
OFF001,user014,ME001,2023-06-08,215
OFF001,user015,ME001,2023-06-08,341
OFF001,user016,ME001,2023-06-08,217
OFF001,user017,ME001,2023-06-08,130
OFF001,user018,ME001,2023-06-08,84
OFF001,user019,ME001,2023-06-08,195
OFF001,user020,ME001,2023-06-08,86
OFF001,user021,ME001,2023-06-08,42
OFF001,user022,ME001,2023-06-08,316
OFF001,user023,ME001,2023-06-08,320
OFF001,user024,ME001,2023-06-08,82
OFF001,user025,ME001,2023-06-08,138
OFF001,user026,ME001,2023-06-08,103
OFF001,user027,ME001,2023-06-08,84
OFF001,user028,ME001,2023-06-08,176
OFF001,user029,ME001,2023-06-08,304
OFF001,user030,ME001,2023-06-08,242
OFF001,user031,ME001,2023-06-08,381
OFF001,user032,ME001,2023-06-08,88
OFF001,user033,ME001,2023-06-08,411
OFF001,user034,ME001,2023-06-08,369
OFF001,user035,ME001,2023-06-08,279
OFF001,user036,ME001,2023-06-08,294
OFF001,user037,ME001,2023-06-08,68
OFF001,user038,ME001,2023-06-08,295
OFF001,user039,ME001,2023-06-08,286
OFF001,user040,ME001,2023-06-08,75
OFF001,user041,ME001,2023-06-08,391
OFF001,user042,ME001,2023-06-08,46
OFF001,user043,ME001,2023-06-08,419
OFF001,user044,ME001,2023-06-08,116
OFF001,user045,ME001,2023-06-08,384
OFF001,user046,ME001,2023-06-08,432
OFF001,user047,ME001,2023-06-08,392
OFF001,user048,ME001,2023-06-08,202
OFF001,user049,ME001,2023-06-08,164
OFF001,user050,ME001,2023-06-08,120
OFF001,user051,ME001,2023-06-08,207
OFF001,user052,ME001,2023-06-08,334
OFF001,user053,ME001,2023-06-08,416
OFF001,user054,ME001,2023-06-08,130
OFF001,user055,ME001,2023-06-08,177
OFF001,user056,ME001,2023-06-08,405
OFF001,user057,ME001,2023-06-08,324
OFF001,user058,ME001,2023-06-08,391
OFF001,user059,ME001,2023-06-08,443
OFF001,user060,ME001,2023-06-08,227
OFF001,user061,ME001,2023-06-08,249
OFF001,user062,ME001,2023-06-08,10
OFF001,user063,ME001,2023-06-08,31
OFF001,user064,ME001,2023-06-08,86
OFF001,user065,ME001,2023-06-08,359
OFF001,user066,ME001,2023-06-08,96
OFF001,user067,ME001,2023-06-08,349
OFF001,user068,ME001,2023-06-08,102
OFF001,user069,ME001,2023-06-08,377
OFF001,user070,ME001,2023-06-08,324
OFF001,user071,ME001,2023-06-08,99
OFF001,user072,ME001,2023-06-08,47
OFF001,user073,ME001,2023-06-08,236
OFF001,user074,ME001,2023-06-08,26
OFF001,user075,ME001,2023-06-08,133
OFF001,user076,ME001,2023-06-08,374
OFF001,user077,ME001,2023-06-08,199
OFF001,user078,ME001,2023-06-08,422
OFF001,user079,ME001,2023-06-08,391
OFF001,user080,ME001,2023-06-08,387
OFF001,user081,ME001,2023-06-08,230
OFF001,user082,ME001,2023-06-08,226
OFF001,user083,ME001,2023-06-08,228
OFF001,user084,ME001,2023-06-08,434
OFF001,user085,ME001,2023-06-08,131
OFF001,user086,ME001,2023-06-08,179
OFF001,user087,ME001,2023-06-08,238
OFF001,user088,ME001,2023-06-08,294
OFF001,user089,ME001,2023-06-08,211
OFF001,user090,ME001,2023-06-08,352
OFF001,user091,ME001,2023-06-08,390
OFF001,user092,ME001,2023-06-08,434
OFF001,user093,ME001,2023-06-08,158
OFF001,user094,ME001,2023-06-08,158
OFF001,user095,ME001,2023-06-08,66
OFF001,user096,ME001,2023-06-08,53
OFF001,user097,ME001,2023-06-08,4
OFF001,user098,ME001,2023-06-08,313
OFF001,user099,ME001,2023-06-08,253
OFF001,user100,ME001,2023-06-08,85
OFF001,user001,ME001,2023-06-09,7
OFF001,user002,ME001,2023-06-09,155
OFF001,user003,ME001,2023-06-09,278
OFF001,user004,ME001,2023-06-09,106
OFF001,user005,ME001,2023-06-09,370
OFF001,user006,ME001,2023-06-09,303
OFF001,user007,ME001,2023-06-09,261
OFF001,user008,ME001,2023-06-09,184
OFF001,user009,ME001,2023-06-09,145
OFF001,user010,ME001,2023-06-09,27
OFF001,user011,ME001,2023-06-09,184
OFF001,user012,ME001,2023-06-09,309
OFF001,user013,ME001,2023-06-09,278
OFF001,user014,ME001,2023-06-09,210
OFF001,user015,ME001,2023-06-09,228
OFF001,user016,ME001,2023-06-09,397
OFF001,user017,ME001,2023-06-09,34
OFF001,user018,ME001,2023-06-09,238
OFF001,user019,ME001,2023-06-09,28
OFF001,user020,ME001,2023-06-09,232
OFF001,user021,ME001,2023-06-09,237
OFF001,user022,ME001,2023-06-09,308
OFF001,user023,ME001,2023-06-09,287
OFF001,user024,ME001,2023-06-09,65
OFF001,user025,ME001,2023-06-09,385
OFF001,user026,ME001,2023-06-09,424
OFF001,user027,ME001,2023-06-09,62
OFF001,user028,ME001,2023-06-09,32
OFF001,user029,ME001,2023-06-09,131
OFF001,user030,ME001,2023-06-09,302
OFF001,user031,ME001,2023-06-09,333
OFF001,user032,ME001,2023-06-09,223
OFF001,user033,ME001,2023-06-09,202
OFF001,user034,ME001,2023-06-09,198
OFF001,user035,ME001,2023-06-09,202
OFF001,user036,ME001,2023-06-09,387
OFF001,user037,ME001,2023-06-09,10
OFF001,user038,ME001,2023-06-09,212
OFF001,user039,ME001,2023-06-09,290
OFF001,user040,ME001,2023-06-09,75
OFF001,user041,ME001,2023-06-09,69
OFF001,user042,ME001,2023-06-09,115
OFF001,user043,ME001,2023-06-09,243
OFF001,user044,ME001,2023-06-09,355
OFF001,user045,ME001,2023-06-09,385
OFF001,user046,ME001,2023-06-09,135
OFF001,user047,ME001,2023-06-09,303
OFF001,user048,ME001,2023-06-09,152
OFF001,user049,ME001,2023-06-09,309
OFF001,user050,ME001,2023-06-09,165
OFF001,user051,ME001,2023-06-09,118
OFF001,user052,ME001,2023-06-09,323
OFF001,user053,ME001,2023-06-09,154
OFF001,user054,ME001,2023-06-09,232
OFF001,user055,ME001,2023-06-09,27
OFF001,user056,ME001,2023-06-09,12
OFF001,user057,ME001,2023-06-09,281
OFF001,user058,ME001,2023-06-09,203
OFF001,user059,ME001,2023-06-09,227
OFF001,user060,ME001,2023-06-09,314
OFF001,user061,ME001,2023-06-09,157
OFF001,user062,ME001,2023-06-09,153
OFF001,user063,ME001,2023-06-09,423
OFF001,user064,ME001,2023-06-09,82
OFF001,user065,ME001,2023-06-09,401
OFF001,user066,ME001,2023-06-09,0
OFF001,user067,ME001,2023-06-09,373
OFF001,user068,ME001,2023-06-09,34
OFF001,user069,ME001,2023-06-09,419
OFF001,user070,ME001,2023-06-09,354
OFF001,user071,ME001,2023-06-09,266
OFF001,user072,ME001,2023-06-09,367
OFF001,user073,ME001,2023-06-09,351
OFF001,user074,ME001,2023-06-09,316
OFF001,user075,ME001,2023-06-09,174
OFF001,user076,ME001,2023-06-09,340
OFF001,user077,ME001,2023-06-09,340
OFF001,user078,ME001,2023-06-09,403
OFF001,user079,ME001,2023-06-09,33
OFF001,user080,ME001,2023-06-09,230
OFF001,user081,ME001,2023-06-09,293
OFF001,user082,ME001,2023-06-09,309
OFF001,user083,ME001,2023-06-09,94
OFF001,user084,ME001,2023-06-09,231
OFF001,user085,ME001,2023-06-09,299
OFF001,user086,ME001,2023-06-09,210
OFF001,user087,ME001,2023-06-09,325
OFF001,user088,ME001,2023-06-09,137
OFF001,user089,ME001,2023-06-09,92
OFF001,user090,ME001,2023-06-09,378
OFF001,user091,ME001,2023-06-09,44
OFF001,user092,ME001,2023-06-09,90
OFF001,user093,ME001,2023-06-09,356
OFF001,user094,ME001,2023-06-09,409
OFF001,user095,ME001,2023-06-09,447
OFF001,user096,ME001,2023-06-09,423
OFF001,user097,ME001,2023-06-09,410
OFF001,user098,ME001,2023-06-09,252
OFF001,user099,ME001,2023-06-09,201
OFF001,user100,ME001,2023-06-09,230
OFF001,user001,ME001,2023-06-09,350
OFF001,user002,ME001,2023-06-09,267
OFF001,user003,ME001,2023-06-09,147
OFF001,user004,ME001,2023-06-09,279
OFF001,user005,ME001,2023-06-09,32
OFF001,user006,ME001,2023-06-09,161
OFF001,user007,ME001,2023-06-09,226
OFF001,user008,ME001,2023-06-09,377
OFF001,user009,ME001,2023-06-09,7
OFF001,user010,ME001,2023-06-09,307
OFF001,user011,ME001,2023-06-09,212
OFF001,user012,ME001,2023-06-09,243
OFF001,user013,ME001,2023-06-09,264
OFF001,user014,ME001,2023-06-09,444
OFF001,user015,ME001,2023-06-09,5
OFF001,user016,ME001,2023-06-09,428
OFF001,user017,ME001,2023-06-09,379
OFF001,user018,ME001,2023-06-09,285
OFF001,user019,ME001,2023-06-09,389
OFF001,user020,ME001,2023-06-09,283
OFF001,user021,ME001,2023-06-09,387
OFF001,user022,ME001,2023-06-09,60
OFF001,user023,ME001,2023-06-09,130
OFF001,user024,ME001,2023-06-09,159
OFF001,user025,ME001,2023-06-09,445
OFF001,user026,ME001,2023-06-09,140
OFF001,user027,ME001,2023-06-09,117
OFF001,user028,ME001,2023-06-09,70
OFF001,user029,ME001,2023-06-09,83
OFF001,user030,ME001,2023-06-09,378
OFF001,user031,ME001,2023-06-09,25
OFF001,user032,ME001,2023-06-09,296
OFF001,user033,ME001,2023-06-09,83
OFF001,user034,ME001,2023-06-09,422
OFF001,user035,ME001,2023-06-09,32
OFF001,user036,ME001,2023-06-09,315
OFF001,user037,ME001,2023-06-09,149
OFF001,user038,ME001,2023-06-09,437
OFF001,user039,ME001,2023-06-09,292
OFF001,user040,ME001,2023-06-09,49
OFF001,user041,ME001,2023-06-09,375
OFF001,user042,ME001,2023-06-09,26
OFF001,user043,ME001,2023-06-09,18
OFF001,user044,ME001,2023-06-09,240
OFF001,user045,ME001,2023-06-09,15
OFF001,user046,ME001,2023-06-09,263
OFF001,user047,ME001,2023-06-09,322
OFF001,user048,ME001,2023-06-09,8
OFF001,user049,ME001,2023-06-09,211
OFF001,user050,ME001,2023-06-09,400
OFF001,user051,ME001,2023-06-09,163
OFF001,user052,ME001,2023-06-09,194
OFF001,user053,ME001,2023-06-09,101
OFF001,user054,ME001,2023-06-09,19
OFF001,user055,ME001,2023-06-09,137
OFF001,user056,ME001,2023-06-09,49
OFF001,user057,ME001,2023-06-09,224
OFF001,user058,ME001,2023-06-09,141
OFF001,user059,ME001,2023-06-09,308
OFF001,user060,ME001,2023-06-09,72
OFF001,user061,ME001,2023-06-09,277
OFF001,user062,ME001,2023-06-09,347
OFF001,user063,ME001,2023-06-09,392
OFF001,user064,ME001,2023-06-09,166
OFF001,user065,ME001,2023-06-09,210
OFF001,user066,ME001,2023-06-09,35
OFF001,user067,ME001,2023-06-09,397
OFF001,user068,ME001,2023-06-09,240
OFF001,user069,ME001,2023-06-09,321
OFF001,user070,ME001,2023-06-09,11
OFF001,user071,ME001,2023-06-09,29
OFF001,user072,ME001,2023-06-09,378
OFF001,user073,ME001,2023-06-09,322
OFF001,user074,ME001,2023-06-09,232
OFF001,user075,ME001,2023-06-09,35
OFF001,user076,ME001,2023-06-09,400
OFF001,user077,ME001,2023-06-09,225
OFF001,user078,ME001,2023-06-09,165
OFF001,user079,ME001,2023-06-09,421
OFF001,user080,ME001,2023-06-09,271
OFF001,user081,ME001,2023-06-09,296
OFF001,user082,ME001,2023-06-09,334
OFF001,user083,ME001,2023-06-09,316
OFF001,user084,ME001,2023-06-09,301
OFF001,user085,ME001,2023-06-09,212
OFF001,user086,ME001,2023-06-09,180
OFF001,user087,ME001,2023-06-09,6
OFF001,user088,ME001,2023-06-09,221
OFF001,user089,ME001,2023-06-09,431
OFF001,user090,ME001,2023-06-09,176
OFF001,user091,ME001,2023-06-09,158
OFF001,user092,ME001,2023-06-09,144
OFF001,user093,ME001,2023-06-09,379
OFF001,user094,ME001,2023-06-09,383
OFF001,user095,ME001,2023-06-09,144
OFF001,user096,ME001,2023-06-09,308
OFF001,user097,ME001,2023-06-09,398
OFF001,user098,ME001,2023-06-09,191
OFF001,user099,ME001,2023-06-09,212
OFF001,user100,ME001,2023-06-09,19
OFF001,user001,ME001,2023-06-09,417
OFF001,user002,ME001,2023-06-09,345
OFF001,user003,ME001,2023-06-09,80
OFF001,user004,ME001,2023-06-09,316
OFF001,user005,ME001,2023-06-09,406
OFF001,user006,ME001,2023-06-09,144
OFF001,user007,ME001,2023-06-09,52
OFF001,user008,ME001,2023-06-09,14
OFF001,user009,ME001,2023-06-09,440
OFF001,user010,ME001,2023-06-09,314
OFF001,user011,ME001,2023-06-09,208
OFF001,user012,ME001,2023-06-09,278
OFF001,user013,ME001,2023-06-09,328
OFF001,user014,ME001,2023-06-09,442
OFF001,user015,ME001,2023-06-09,135
OFF001,user016,ME001,2023-06-09,357
OFF001,user017,ME001,2023-06-09,106
OFF001,user018,ME001,2023-06-09,164
OFF001,user019,ME001,2023-06-09,303
OFF001,user020,ME001,2023-06-09,323
OFF001,user021,ME001,2023-06-09,305
OFF001,user022,ME001,2023-06-09,409
OFF001,user023,ME001,2023-06-09,59
OFF001,user024,ME001,2023-06-09,449
OFF001,user025,ME001,2023-06-09,186
OFF001,user026,ME001,2023-06-09,69
OFF001,user027,ME001,2023-06-09,265
OFF001,user028,ME001,2023-06-09,200
OFF001,user029,ME001,2023-06-09,437
OFF001,user030,ME001,2023-06-09,449
OFF001,user031,ME001,2023-06-09,414
OFF001,user032,ME001,2023-06-09,402
OFF001,user033,ME001,2023-06-09,183
OFF001,user034,ME001,2023-06-09,35
OFF001,user035,ME001,2023-06-09,2
OFF001,user036,ME001,2023-06-09,205
OFF001,user037,ME001,2023-06-09,152
OFF001,user038,ME001,2023-06-09,22
OFF001,user039,ME001,2023-06-09,91
OFF001,user040,ME001,2023-06-09,397
OFF001,user041,ME001,2023-06-09,388
OFF001,user042,ME001,2023-06-09,15
